level,a,a_title,a_cat,a_col,a_keys,b,b_title,b_cat,b_col,b_keys,matched,match_rate,dropped_a,dropped_b,sample_matched,sample_unmatched
emd,15097251,경상북도 구미시_가축분뇨 배출시설 설치 허가 농가,환경 - 환경일반,locplc,5,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,230,5,1.0,0,225,구미시|고아읍|구미시|도개면|구미시|산동읍|구미시|선산읍|구미시|해평면,경산시|남산면|경산시|남천면|경산시|압량읍|경산시|와촌면|경산시|용성면
emd,15097251,경상북도 구미시_가축분뇨 배출시설 설치 허가 농가,환경 - 환경일반,locplc,5,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,5,1.0,0,432,구미시|고아읍|구미시|도개면|구미시|산동읍|구미시|선산읍|구미시|해평면,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15097251,경상북도 구미시_가축분뇨 배출시설 설치 허가 농가,환경 - 환경일반,locplc,5,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,203,5,1.0,0,198,구미시|고아읍|구미시|도개면|구미시|산동읍|구미시|선산읍|구미시|해평면,경산시|가동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15109381,경상북도 경주시_관광지 현황,문화체육관광 - 관광,ADRES,33,15109586,경상북도 경주시_걷기길 정보,문화체육관광 - 문화체육관광일반,SEARCH,5,5,1.0,28,0,경주시|감포읍|경주시|교동|경주시|문무대왕면|경주시|북군동|경주시|양남면,경주시|강동면|경주시|건천읍|경주시|구황동|경주시|남산동|경주시|내남면
emd,15109586,경상북도 경주시_걷기길 정보,문화체육관광 - 문화체육관광일반,SEARCH,5,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,5,1.0,0,432,경주시|감포읍|경주시|교동|경주시|문무대왕면|경주시|북군동|경주시|양남면,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15110872,경상북도 영주시_안심식당 현황,문화체육관광 - 관광,ADRES,9,15110899,경상북도 영주시_장애인복지시설,사회복지 - 사회복지일반,RDNMADR,5,5,1.0,4,0,영주시|단산면|영주시|문수면|영주시|안정면|영주시|이산면|영주시|풍기읍,영주시|봉현면|영주시|부석면|영주시|순흥면|영주시|장수면
emd,15110880,경상북도 영주시_농지전용허가 현황,농림 - 농업·농촌,LOCPLC,10,15110899,경상북도 영주시_장애인복지시설,사회복지 - 사회복지일반,RDNMADR,5,5,1.0,5,0,영주시|단산면|영주시|문수면|영주시|안정면|영주시|이산면|영주시|풍기읍,영주시|고현동|영주시|봉현면|영주시|부석면|영주시|장수면|영주시|평은면
emd,15110883,경상북도 영주시_보건지소 및 진료소 현황,보건 - 보건의료,LC,10,15110899,경상북도 영주시_장애인복지시설,사회복지 - 사회복지일반,RDNMADR,5,5,1.0,5,0,영주시|단산면|영주시|문수면|영주시|안정면|영주시|이산면|영주시|풍기읍,영주시|봉현면|영주시|부석면|영주시|순흥면|영주시|장수면|영주시|평은면
emd,15110884,경상북도 영주시_모자보건사업실적,보건 - 보건의료,SIGNGU_NM,12,15110899,경상북도 영주시_장애인복지시설,사회복지 - 사회복지일반,RDNMADR,5,5,1.0,7,0,영주시|단산면|영주시|문수면|영주시|안정면|영주시|이산면|영주시|풍기읍,영주시|봉현면|영주시|부석면|영주시|상망동|영주시|순흥면|영주시|장수면
emd,15110898,경상북도 영주시_장기요양시설,사회복지 - 사회복지일반,ADRES,5,15110916,경상북도 영주시_건물재산,지역개발 - 지역및도시,LOCPLC,23,5,1.0,0,18,영주시|문수면|영주시|순흥면|영주시|영주동|영주시|풍기읍|영주시|휴천동,영주시|가흥동|영주시|고현동|영주시|단산면|영주시|문정동|영주시|봉현면
emd,15110898,경상북도 영주시_장기요양시설,사회복지 - 사회복지일반,ADRES,5,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,5,1.0,0,432,영주시|문수면|영주시|순흥면|영주시|영주동|영주시|풍기읍|영주시|휴천동,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15110898,경상북도 영주시_장기요양시설,사회복지 - 사회복지일반,ADRES,5,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,addr,227,5,1.0,0,222,영주시|문수면|영주시|순흥면|영주시|영주동|영주시|풍기읍|영주시|휴천동,김천시|감문면|김천시|감천면|김천시|개령면|김천시|구성면|김천시|남면
emd,15110899,경상북도 영주시_장애인복지시설,사회복지 - 사회복지일반,RDNMADR,5,15110916,경상북도 영주시_건물재산,지역개발 - 지역및도시,LOCPLC,23,5,1.0,0,18,영주시|단산면|영주시|문수면|영주시|안정면|영주시|이산면|영주시|풍기읍,영주시|가흥동|영주시|고현동|영주시|문정동|영주시|봉현면|영주시|부석면
emd,15110899,경상북도 영주시_장애인복지시설,사회복지 - 사회복지일반,RDNMADR,5,15110920,경상북도 영주시_태양광발전사업 허가내역,산업·통상·중소기업 - 에너지및자원개발,INSTL_PLACE,19,5,1.0,0,14,영주시|단산면|영주시|문수면|영주시|안정면|영주시|이산면|영주시|풍기읍,영주시|가흥동|영주시|고현동|영주시|문정동|영주시|봉현면|영주시|부석면
emd,15110899,경상북도 영주시_장애인복지시설,사회복지 - 사회복지일반,RDNMADR,5,15110924,경상북도 영주시_농어촌민박 신고대장,문화체육관광 - 문화체육관광일반,RDNMADR,9,5,1.0,0,4,영주시|단산면|영주시|문수면|영주시|안정면|영주시|이산면|영주시|풍기읍,영주시|봉현면|영주시|부석면|영주시|순흥면|영주시|평은면
emd,15110899,경상북도 영주시_장애인복지시설,사회복지 - 사회복지일반,RDNMADR,5,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,230,5,1.0,0,225,영주시|단산면|영주시|문수면|영주시|안정면|영주시|이산면|영주시|풍기읍,경산시|남산면|경산시|남천면|경산시|압량읍|경산시|와촌면|경산시|용성면
emd,15110899,경상북도 영주시_장애인복지시설,사회복지 - 사회복지일반,RDNMADR,5,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,5,1.0,0,432,영주시|단산면|영주시|문수면|영주시|안정면|영주시|이산면|영주시|풍기읍,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15110899,경상북도 영주시_장애인복지시설,사회복지 - 사회복지일반,RDNMADR,5,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,addr,227,5,1.0,0,222,영주시|단산면|영주시|문수면|영주시|안정면|영주시|이산면|영주시|풍기읍,김천시|감문면|김천시|감천면|김천시|개령면|김천시|구성면|김천시|남면
emd,15124615,경상북도 상주시_계약 정보,일반공공행정 - 일반행정,CNTRCT_TRGET_LC,190,ep_YeongcheonFarmproduction,경상북도 영천시_농산물산지 현황,,addr,5,5,1.0,185,0,영천시|금호읍|영천시|신녕면|영천시|임고면|영천시|청통면|영천시|화남면,경산시|계양동|경산시|남천면|경산시|사정동|경산시|삼풍동|경산시|신교동
emd,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,230,15157805,경상북도 영천시_임신부 할인업소 현황,보건 - 식품의약안전,addr,5,5,1.0,225,0,영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|임고면|영천시|청통면,경산시|남산면|경산시|남천면|경산시|압량읍|경산시|와촌면|경산시|용성면
emd,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,230,ep_YeongcheonFarmproduction,경상북도 영천시_농산물산지 현황,,addr,5,5,1.0,225,0,영천시|금호읍|영천시|신녕면|영천시|임고면|영천시|청통면|영천시|화남면,경산시|남산면|경산시|남천면|경산시|압량읍|경산시|와촌면|경산시|용성면
emd,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,230,ep_YeongcheonPharmacy,경상북도 영천시_약국 현황,보건 - 식품의약안전,roadAddr,5,5,1.0,225,0,영천시|금호읍|영천시|대창면|영천시|북안면|영천시|신녕면|영천시|청통면,경산시|남산면|경산시|남천면|경산시|압량읍|경산시|와촌면|경산시|용성면
emd,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,15157805,경상북도 영천시_임신부 할인업소 현황,보건 - 식품의약안전,addr,5,5,1.0,432,0,영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|임고면|영천시|청통면,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,ep_YeongcheonFarmproduction,경상북도 영천시_농산물산지 현황,,addr,5,5,1.0,432,0,영천시|금호읍|영천시|신녕면|영천시|임고면|영천시|청통면|영천시|화남면,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,ep_YeongcheonMedicalfacility,경상북도 영천시_의료기관현황,보건 - 식품의약안전,addr,5,5,1.0,432,0,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|완산동,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,ep_YeongcheonPharmacy,경상북도 영천시_약국 현황,보건 - 식품의약안전,roadAddr,5,5,1.0,432,0,영천시|금호읍|영천시|대창면|영천시|북안면|영천시|신녕면|영천시|청통면,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,addr,227,ep_YeongcheonMedicalfacility,경상북도 영천시_의료기관현황,보건 - 식품의약안전,addr,5,5,1.0,222,0,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|완산동,김천시|감문면|김천시|감천면|김천시|개령면|김천시|구성면|김천시|남면
emd,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,203,15157805,경상북도 영천시_임신부 할인업소 현황,보건 - 식품의약안전,addr,5,5,1.0,198,0,영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|임고면|영천시|청통면,경산시|가동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,203,ep_YeongcheonFarmproduction,경상북도 영천시_농산물산지 현황,,addr,5,5,1.0,198,0,영천시|금호읍|영천시|신녕면|영천시|임고면|영천시|청통면|영천시|화남면,경산시|가동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,203,ep_YeongcheonMedicalfacility,경상북도 영천시_의료기관현황,보건 - 식품의약안전,addr,5,5,1.0,198,0,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|완산동,경산시|가동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,203,ep_YeongcheonPharmacy,경상북도 영천시_약국 현황,보건 - 식품의약안전,roadAddr,5,5,1.0,198,0,영천시|금호읍|영천시|대창면|영천시|북안면|영천시|신녕면|영천시|청통면,경산시|가동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15157767,경상북도 영천시_공장 현황,산업·통상·중소기업 - 산업·중소기업일반,lotAddr,33,15157805,경상북도 영천시_임신부 할인업소 현황,보건 - 식품의약안전,addr,5,5,1.0,28,0,영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|임고면|영천시|청통면,영천시|고경면|영천시|괴연동|영천시|금노동|영천시|녹전동|영천시|대전동
emd,15157767,경상북도 영천시_공장 현황,산업·통상·중소기업 - 산업·중소기업일반,lotAddr,33,ep_YeongcheonFarmproduction,경상북도 영천시_농산물산지 현황,,addr,5,5,1.0,28,0,영천시|금호읍|영천시|신녕면|영천시|임고면|영천시|청통면|영천시|화남면,영천시|고경면|영천시|괴연동|영천시|금노동|영천시|녹전동|영천시|대전동
emd,15157767,경상북도 영천시_공장 현황,산업·통상·중소기업 - 산업·중소기업일반,lotAddr,33,ep_YeongcheonMedicalfacility,경상북도 영천시_의료기관현황,보건 - 식품의약안전,addr,5,5,1.0,28,0,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|완산동,영천시|괴연동|영천시|금노동|영천시|녹전동|영천시|대전동|영천시|대창면
emd,15157767,경상북도 영천시_공장 현황,산업·통상·중소기업 - 산업·중소기업일반,lotAddr,33,ep_YeongcheonPharmacy,경상북도 영천시_약국 현황,보건 - 식품의약안전,roadAddr,5,5,1.0,28,0,영천시|금호읍|영천시|대창면|영천시|북안면|영천시|신녕면|영천시|청통면,영천시|고경면|영천시|괴연동|영천시|금노동|영천시|녹전동|영천시|대전동
emd,15157773,경상북도 영천시_착한가격업소 현황,지역개발 - 지역및도시,roadAddr,5,15157800,경상북도 영천시_의료기기판매업소 현황,보건 - 보건의료,addr,16,5,1.0,0,11,영천시|고경면|영천시|문외동|영천시|신녕면|영천시|중앙동|영천시|화북면,영천시|금호읍|영천시|대창면|영천시|망정동|영천시|봉동|영천시|북안면
emd,15157788,경상북도 영천시_사업장폐기물배출자신고 현황,환경 - 폐기물,lotAddr,27,15157805,경상북도 영천시_임신부 할인업소 현황,보건 - 식품의약안전,addr,5,5,1.0,22,0,영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|임고면|영천시|청통면,영천시|고경면|영천시|금노동|영천시|녹전동|영천시|대전동|영천시|대창면
